Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Resignation_Date
48299,HR,Female,55,Consultant,2021-02-19 00:00:00,2,Bachelor,1,6050,43,45,22,1,42,10,30,1,1.86,True,2023-05-16
48301,Operations,Male,30,Manager,2016-05-30 00:00:00,4,Bachelor,1,6600,54,7,28,1,32,13,49,2,2.45,True,2021-11-15
48302,HR,Female,45,Developer,2022-04-30 00:00:00,1,Master,2,6000,58,46,25,13,42,4,16,1,1.84,True,2023-07-13
48303,Finance,Female,37,Engineer,2021-10-31 00:00:00,7,Bachelor,4,8400,43,35,14,0,56,12,77,1,1.24,False,
48305,Sales,Female,45,Manager,2021-05-14 00:00:00,4,Bachelor,2,7200,41,46,23,2,57,1,7,1,2.09,True,2023-10-12
48306,Operations,Female,55,Developer,2015-06-22 00:00:00,2,High School,1,5500,40,34,16,11,40,16,27,1,3.35,True,2024-10-11
48306,Operations,Female,55,Developer,2020-12-20 00:00:00,2,High School,1,5500,40,34,16,11,41,16,27,1,3.35,False,
48307,Operations,Male,22,Consultant,2024-03-12 00:00:00,8,High School,4,7700,60,12,23,5,71,5,89,0,3.69,False,
48307,Operations,Male,22,Consultant,2020-08-09 00:00:00,8,High School,4,7700,60,12,23,5,40,5,89,0,3.69,True,2022-04-01
48311,Legal,Male,26,Engineer,2024-03-25 00:00:00,3,High School,2,7200,56,18,6,14,70,12,16,2,4.53,False,
48312,Customer Support,Male,31,Specialist,2023-09-06 00:00:00,0,Bachelor,5,6750,30,5,4,13,48,8,0,0,2.55,False,
48313,Legal,Female,30,Specialist,2015-12-29 00:00:00,3,High School,1,4950,52,36,6,6,50,6,8,1,4.17,True,2018-08-07
48314,Engineering,Male,43,Developer,2020-11-27 00:00:00,4,Master,3,6500,50,46,10,2,46,18,91,1,2.13,False,
48316,Operations,Female,57,Specialist,2019-06-23 00:00:00,6,Master,1,4950,59,33,15,4,50,18,60,2,3.78,True,2020-08-26
48317,Customer Support,Female,48,Technician,2017-10-03 00:00:00,4,Master,3,4550,58,45,15,5,79,6,3,1,4.5,False,
48319,IT,Female,28,Engineer,2019-12-07 00:00:00,0,PhD,4,8400,51,24,6,4,79,8,91,1,2.77,False,
48320,Operations,Female,30,Engineer,2022-08-03 00:00:00,6,Bachelor,1,6600,52,38,5,9,36,7,54,0,4.11,True,2020-07-05
48322,Engineering,Male,47,Manager,2014-09-28 00:00:00,9,Bachelor,2,7200,51,5,17,5,60,6,18,2,4.72,False,
48324,HR,Female,44,Manager,2022-09-08 00:00:00,0,PhD,2,7200,42,17,28,12,46,5,9,0,2.59,True,2020-01-07
48324,HR,Female,44,Manager,2018-01-17 00:00:00,0,PhD,2,7200,42,17,28,12,56,5,9,0,2.59,False,
48325,Customer Support,Female,51,Specialist,2017-05-01 00:00:00,5,Master,3,5850,46,3,2,10,57,6,20,1,2.52,False,
48326,Legal,Female,24,Developer,2019-11-04 00:00:00,3,Master,2,6000,60,14,23,6,43,10,76,1,4.21,True,2018-06-26
48326,Legal,Female,24,Developer,2020-04-27 00:00:00,3,Master,2,6000,60,14,23,6,60,10,76,1,4.21,False,
48327,Engineering,Female,48,Technician,2020-04-02 00:00:00,7,High School,1,3850,57,8,2,4,62,5,74,0,3.43,True,2020-03-03
48328,Sales,Female,59,Specialist,2015-06-13 00:00:00,3,Bachelor,5,6750,38,47,21,8,62,14,65,2,4.92,False,
48329,Engineering,Female,41,Engineer,2016-09-17 00:00:00,4,High School,1,6600,60,46,18,11,40,8,62,1,1.31,True,2024-02-11
48330,Sales,Female,38,Engineer,2015-08-22 00:00:00,8,Bachelor,5,9000,33,21,19,10,56,14,59,1,2.62,False,
48331,HR,Other,50,Specialist,2019-01-30 00:00:00,2,Bachelor,3,5850,43,30,15,12,78,4,89,2,3.89,False,
48332,Engineering,Female,46,Manager,2022-02-02 00:00:00,3,Bachelor,2,7200,30,8,28,11,61,8,6,2,3.65,False,
48333,Customer Support,Male,38,Manager,2016-08-07 00:00:00,0,Master,2,7200,40,1,2,9,58,11,89,0,1.12,False,
48334,Finance,Male,60,Developer,2020-02-27 00:00:00,7,Master,4,7000,60,15,10,9,42,3,27,0,1.53,True,2021-01-28
48336,Marketing,Male,54,Analyst,2018-10-20 00:00:00,7,Bachelor,5,6000,50,36,14,14,65,1,86,2,1.92,False,
48336,Marketing,Male,54,Analyst,2022-01-02 00:00:00,7,Bachelor,5,6000,50,36,14,14,54,1,86,2,1.92,True,2020-03-04
48337,Engineering,Male,48,Developer,2022-03-01 00:00:00,9,Bachelor,5,7500,41,21,18,6,78,11,14,2,3.53,False,
48338,HR,Male,22,Specialist,2024-03-28 00:00:00,0,Master,3,5850,30,0,24,0,30,5,24,0,1.36,True,2021-08-25
48339,Marketing,Female,57,Engineer,2023-11-05 00:00:00,2,Bachelor,4,8400,49,23,23,10,64,12,39,1,1.06,True,2019-09-05
48340,Legal,Male,28,Engineer,2018-06-06 00:00:00,1,High School,2,7200,50,19,25,1,63,9,73,1,3.56,True,2022-12-15
48340,Legal,Male,28,Engineer,2019-09-24 00:00:00,1,High School,2,7200,50,19,25,1,51,9,73,1,3.56,False,
48341,Engineering,Female,25,Analyst,2021-02-19 00:00:00,7,Master,3,5200,30,48,15,11,62,8,86,2,1.46,False,
48342,Sales,Male,22,Technician,2023-05-08 00:00:00,4,Bachelor,4,4900,56,38,10,5,45,1,60,2,2.93,False,
48344,IT,Other,59,Specialist,2020-05-18 00:00:00,2,Bachelor,5,6750,49,21,18,7,69,16,95,2,4.71,False,
48345,Engineering,Female,29,Technician,2021-01-29 00:00:00,2,High School,1,3850,37,39,2,8,60,7,23,2,4.27,False,
48345,Engineering,Female,29,Technician,2015-04-22 00:00:00,2,High School,1,3850,37,39,2,8,38,7,23,2,4.27,True,2022-12-31
48346,Finance,Male,27,Engineer,2021-11-01 00:00:00,1,Master,1,6600,35,17,20,3,42,9,66,2,4.77,True,2025-05-23
48346,Finance,Male,27,Engineer,2015-06-02 00:00:00,1,Master,1,6600,35,17,20,3,70,9,66,2,4.77,False,
48348,Finance,Male,50,Consultant,2016-02-24 00:00:00,9,PhD,4,7700,30,17,3,13,43,3,21,0,1.6,False,
48349,IT,Male,26,Consultant,2021-01-09 00:00:00,8,Master,3,7150,55,36,7,3,47,8,62,1,4.57,False,
48350,IT,Female,56,Developer,2016-09-14 00:00:00,2,High School,3,6500,54,37,16,12,52,8,2,0,3.15,False,
48353,Sales,Male,45,Consultant,2015-04-12 00:00:00,9,Bachelor,1,6050,34,3,3,6,66,18,61,0,1.14,True,2018-09-15
48353,Sales,Male,45,Consultant,2023-02-22 00:00:00,9,Bachelor,1,6050,34,3,3,6,71,18,61,0,1.14,False,
48354,IT,Female,54,Technician,2016-07-11 00:00:00,0,PhD,3,4550,52,5,8,0,65,17,30,1,4.77,False,
48356,Finance,Other,43,Analyst,2014-12-26 00:00:00,9,Bachelor,3,5200,34,20,28,5,56,4,58,1,4.78,False,
48357,Finance,Female,24,Developer,2022-03-21 00:00:00,1,Bachelor,3,6500,44,26,29,2,40,11,51,2,4.28,False,
48358,HR,Male,51,Manager,2023-04-21 00:00:00,9,High School,3,7800,47,7,26,9,54,8,44,2,4.85,False,
48359,IT,Female,40,Engineer,2014-10-06 00:00:00,0,Bachelor,1,6600,45,17,5,3,59,2,36,2,1.4,True,2018-10-01
48360,Engineering,Male,49,Specialist,2024-01-16 00:00:00,4,High School,5,6750,37,47,9,0,59,5,2,2,2.61,False,
48361,Legal,Female,54,Analyst,2024-01-29 00:00:00,2,High School,2,4800,52,0,26,4,70,1,84,0,1.73,True,2019-12-14
48364,Engineering,Female,44,Developer,2020-06-01 00:00:00,1,Bachelor,1,5500,34,17,0,8,66,4,89,2,4.63,True,2020-01-13
48366,Operations,Male,23,Consultant,2016-02-28 00:00:00,7,High School,5,8250,31,8,13,4,58,19,84,1,4.82,False,
48367,Marketing,Male,36,Developer,2016-10-27 00:00:00,5,Bachelor,4,7000,36,12,7,5,77,19,2,1,2.2,False,
48370,Customer Support,Other,57,Technician,2017-02-18 00:00:00,3,Bachelor,3,4550,30,31,5,4,56,14,6,0,2.36,False,
48370,Customer Support,Other,57,Technician,2016-09-13 00:00:00,3,Bachelor,3,4550,30,31,5,4,36,14,6,0,2.36,True,2024-01-02
48371,Customer Support,Female,23,Developer,2016-01-16 00:00:00,4,Bachelor,2,6000,49,30,0,11,43,8,36,2,2.58,True,2024-06-19
48371,Customer Support,Female,23,Developer,2015-11-23 00:00:00,4,Bachelor,2,6000,49,30,0,11,59,8,36,2,2.58,False,
48373,Finance,Male,38,Manager,2020-08-16 00:00:00,2,Bachelor,1,6600,40,23,17,3,44,17,90,0,4.3,False,
48374,Legal,Male,53,Consultant,2023-05-20 00:00:00,0,Bachelor,2,6600,38,42,24,10,76,16,32,0,3.67,False,
48376,Finance,Female,60,Developer,2018-04-22 00:00:00,7,Bachelor,3,6500,50,45,16,0,61,16,28,0,2.86,False,
48377,Customer Support,Female,52,Consultant,2015-02-07 00:00:00,1,Bachelor,2,6600,45,21,14,2,64,4,79,2,4.51,False,
48378,HR,Female,32,Developer,2015-07-16 00:00:00,6,High School,2,6000,44,7,3,2,61,2,84,0,4.18,False,
48379,Customer Support,Male,31,Developer,2024-08-31 00:00:00,3,Bachelor,1,5500,32,44,27,8,35,14,25,2,1.03,True,2023-08-18
48380,Sales,Female,52,Engineer,2017-06-12 00:00:00,9,Master,4,8400,32,23,22,14,32,3,39,2,1.67,True,2018-06-22
48382,Engineering,Male,27,Engineer,2021-02-23 00:00:00,8,Master,5,9000,35,9,5,8,79,7,62,2,3.31,False,
48383,Operations,Male,28,Specialist,2018-12-03 00:00:00,4,Bachelor,4,6300,54,48,23,13,39,10,91,1,2.43,True,2018-11-30
48384,Finance,Male,49,Specialist,2018-12-11 00:00:00,2,Bachelor,2,5400,55,0,17,14,80,4,59,1,3.59,False,
48384,Finance,Male,49,Specialist,2015-07-05 00:00:00,2,Bachelor,2,5400,55,0,17,14,63,4,59,1,3.59,True,2021-06-08
48385,Finance,Female,43,Consultant,2022-03-21 00:00:00,8,Bachelor,4,7700,46,31,17,6,50,5,47,2,1.18,False,
48387,IT,Female,57,Manager,2021-03-05 00:00:00,8,Bachelor,3,7800,57,21,7,10,52,11,5,1,4.47,False,
48388,HR,Female,34,Technician,2019-08-18 00:00:00,6,High School,1,3850,43,0,28,2,45,12,4,2,3.41,True,2020-03-24
48389,Legal,Female,23,Specialist,2021-06-09 00:00:00,7,Master,2,5400,40,17,15,11,66,10,12,1,3.74,False,
48390,Customer Support,Female,33,Consultant,2015-10-29 00:00:00,9,Bachelor,1,6050,47,45,11,10,47,1,28,1,2.5,False,
48390,Customer Support,Female,33,Consultant,2017-05-02 00:00:00,9,Bachelor,1,6050,47,45,11,10,66,1,28,1,2.5,True,2019-03-20
48391,Operations,Male,44,Developer,2022-01-19 00:00:00,6,Master,2,6000,49,46,17,5,68,1,3,0,3.61,False,
48393,IT,Female,28,Specialist,2018-10-30 00:00:00,7,Bachelor,4,6300,47,34,24,5,59,11,91,1,3.2,False,
48394,IT,Male,41,Analyst,2017-04-26 00:00:00,4,Bachelor,4,5600,33,5,27,13,70,9,6,2,2.92,True,2022-05-10
48396,Operations,Male,43,Manager,2024-08-08 00:00:00,6,High School,4,8400,56,22,29,2,48,6,17,2,3.72,False,
48397,Engineering,Male,26,Developer,2020-11-13 00:00:00,9,Master,1,5500,38,10,1,12,65,1,32,1,1.15,True,2023-05-10
48399,Sales,Male,38,Technician,2023-01-10 00:00:00,6,High School,1,3850,57,11,16,4,35,16,26,1,1.37,True,2022-02-24
48400,HR,Female,53,Analyst,2020-02-06 00:00:00,1,High School,5,6000,59,8,19,4,67,16,34,2,2.4,True,2018-11-28
48401,Finance,Female,33,Analyst,2021-06-21 00:00:00,5,Bachelor,3,5200,34,5,28,8,45,17,31,2,2.78,False,
48402,Customer Support,Male,29,Technician,2019-11-09 00:00:00,8,PhD,1,3850,30,32,14,0,37,15,57,0,2.25,True,2022-01-20
48404,IT,Female,58,Consultant,2019-04-20 00:00:00,5,Bachelor,5,8250,36,8,14,9,59,19,97,0,1.23,False,
48405,Engineering,Male,24,Developer,2023-11-20 00:00:00,6,High School,1,5500,46,0,1,10,53,14,23,2,1.42,True,2023-04-18
48406,Legal,Female,44,Analyst,2020-06-26 00:00:00,8,Bachelor,2,4800,47,21,20,7,32,19,45,1,4.58,True,2019-08-05
48407,Operations,Male,44,Engineer,2014-11-21 00:00:00,9,High School,5,9000,59,7,16,11,43,18,62,0,3.38,False,
48408,Marketing,Female,50,Analyst,2016-05-31 00:00:00,4,High School,4,5600,36,32,19,9,48,3,81,2,4.29,False,
48409,Customer Support,Female,51,Analyst,2021-01-25 00:00:00,0,High School,5,6000,40,47,13,4,43,16,31,2,3.32,False,
48410,Engineering,Female,33,Manager,2021-03-23 00:00:00,6,High School,1,6600,44,1,22,10,33,11,97,1,1.76,True,2021-02-09
48411,Marketing,Female,39,Consultant,2024-05-27 00:00:00,2,Bachelor,2,6600,41,26,0,3,69,14,0,1,4.92,False,
48412,Marketing,Male,38,Analyst,2020-11-11 00:00:00,3,Bachelor,1,4400,35,26,13,9,61,11,7,1,4.75,True,2023-08-24
48412,Marketing,Male,38,Analyst,2021-01-30 00:00:00,3,Bachelor,1,4400,35,26,13,9,54,11,7,1,4.75,False,
48413,Finance,Male,60,Consultant,2020-06-09 00:00:00,0,Bachelor,2,6600,40,24,23,14,70,7,23,0,3.88,False,
48414,Legal,Male,37,Engineer,2022-12-18 00:00:00,3,Bachelor,5,9000,48,42,28,14,69,3,71,1,3.43,False,
48415,Legal,Female,54,Specialist,2021-08-11 00:00:00,1,High School,1,4950,30,27,24,0,30,11,47,0,1.67,True,2025-06-05
48416,Finance,Male,42,Developer,2020-09-11 00:00:00,9,Bachelor,1,5500,33,33,7,9,61,7,21,0,4.63,False,
48416,Finance,Male,42,Developer,2018-04-20 00:00:00,9,Bachelor,1,5500,33,33,7,9,63,7,21,0,4.63,True,2024-05-02
48417,Legal,Male,22,Analyst,2022-01-10 00:00:00,8,Master,2,4800,51,9,19,14,38,4,89,1,3.85,True,2023-11-23
48419,Marketing,Female,50,Engineer,2017-08-16 00:00:00,9,Master,1,6600,36,17,20,5,56,5,26,2,3.03,False,
48419,Marketing,Female,50,Engineer,2020-03-06 00:00:00,9,Master,1,6600,36,17,20,5,41,5,26,2,3.03,True,2019-09-30
48420,Legal,Female,46,Specialist,2019-02-11 00:00:00,3,Bachelor,2,5400,46,17,9,1,77,19,80,1,1.64,False,
48420,Legal,Female,46,Specialist,2016-03-05 00:00:00,3,Bachelor,2,5400,46,17,9,1,39,19,80,1,1.64,True,2023-08-26
48422,IT,Female,55,Consultant,2014-10-25 00:00:00,5,Bachelor,2,6600,37,35,28,12,59,13,4,0,3.22,False,
48423,Marketing,Male,43,Consultant,2018-06-20 00:00:00,3,High School,5,8250,35,39,8,14,66,17,96,1,2.95,False,
48424,HR,Male,39,Specialist,2019-04-08 00:00:00,9,Bachelor,1,4950,57,40,18,9,39,17,24,2,4.46,True,2020-11-29
48425,HR,Male,31,Analyst,2023-10-16 00:00:00,4,Bachelor,2,4800,50,1,22,7,52,18,78,0,3.24,True,2023-06-10
48426,Sales,Female,54,Manager,2017-06-13 00:00:00,7,Bachelor,3,7800,51,48,11,2,35,16,93,0,1.44,True,2021-02-08
48426,Sales,Female,54,Manager,2014-11-05 00:00:00,7,Bachelor,3,7800,51,48,11,2,58,16,93,0,1.44,False,
48427,Legal,Female,59,Engineer,2021-03-19 00:00:00,3,High School,1,6600,36,39,17,2,43,7,29,1,4.41,False,
48429,Marketing,Male,51,Consultant,2017-02-23 00:00:00,1,Bachelor,2,6600,32,13,26,5,64,7,42,1,4.97,False,
48430,Finance,Other,43,Consultant,2020-10-19 00:00:00,2,High School,1,6050,40,43,25,14,56,14,40,2,3.39,False,
48430,Finance,Other,43,Consultant,2019-08-20 00:00:00,2,High School,1,6050,40,43,25,14,53,14,40,2,3.39,True,2020-12-24
48431,IT,Female,38,Developer,2018-10-01 00:00:00,4,High School,3,6500,46,18,6,0,61,5,59,0,2.91,False,
48432,Finance,Male,57,Consultant,2016-09-28 00:00:00,3,Bachelor,4,7700,54,48,15,5,62,17,91,1,4.62,False,
48433,HR,Female,32,Analyst,2016-10-05 00:00:00,6,Bachelor,5,6000,55,18,19,13,74,1,1,1,2.62,False,
48434,Finance,Female,40,Specialist,2018-07-18 00:00:00,7,High School,5,6750,38,28,21,12,65,17,80,2,3.2,False,
48436,Finance,Female,45,Consultant,2021-05-21 00:00:00,2,Bachelor,2,6600,48,8,28,0,53,18,50,0,1.33,True,2023-04-17
48437,HR,Female,50,Manager,2022-11-14 00:00:00,7,Bachelor,4,8400,60,38,19,3,60,10,31,1,4.9,False,
48438,HR,Other,22,Specialist,2019-07-28 00:00:00,2,Master,5,6750,55,24,9,4,63,19,75,0,1.16,False,
48438,HR,Other,22,Specialist,2020-08-07 00:00:00,2,Master,5,6750,55,24,9,4,50,19,75,0,1.16,True,2024-04-21
48439,Customer Support,Other,51,Engineer,2015-02-28 00:00:00,6,Bachelor,4,8400,43,6,4,2,60,6,49,2,1.33,False,
48440,Engineering,Male,22,Analyst,2014-10-14 00:00:00,0,Bachelor,4,5600,44,15,26,3,60,8,91,0,4.41,True,2018-03-04
48440,Engineering,Male,22,Analyst,2018-03-29 00:00:00,0,Bachelor,4,5600,44,15,26,3,77,8,91,0,4.41,False,
48442,Sales,Male,28,Consultant,2021-03-05 00:00:00,8,Bachelor,4,7700,44,28,18,11,48,8,42,2,1.13,True,2021-11-03
48442,Sales,Male,28,Consultant,2016-08-27 00:00:00,8,Bachelor,4,7700,44,28,18,11,76,8,42,2,1.13,False,
48444,Finance,Female,50,Analyst,2015-01-13 00:00:00,4,Bachelor,1,4400,47,45,26,0,70,11,49,0,1.74,True,2018-07-18
48445,Engineering,Female,48,Analyst,2018-01-07 00:00:00,1,Bachelor,3,5200,48,14,13,3,72,10,68,1,3.8,False,
48446,Operations,Male,40,Engineer,2016-09-27 00:00:00,0,Bachelor,1,6600,41,42,5,3,71,6,37,1,3.73,False,
48447,Legal,Female,49,Developer,2018-08-15 00:00:00,7,Bachelor,2,6000,34,23,14,12,77,11,73,0,2.68,False,
48448,Marketing,Female,39,Specialist,2017-01-05 00:00:00,5,Bachelor,1,4950,43,5,10,7,59,8,27,0,1.75,True,2021-10-28
48449,Operations,Male,23,Manager,2020-01-18 00:00:00,9,Bachelor,2,7200,35,21,29,9,63,8,76,1,1.21,True,2018-02-12
48449,Operations,Male,23,Manager,2018-12-21 00:00:00,9,Bachelor,2,7200,35,21,29,9,41,8,76,1,1.21,False,
48452,Finance,Male,25,Specialist,2022-09-06 00:00:00,9,Bachelor,5,6750,43,38,29,0,72,3,20,2,3.5,False,
48453,Legal,Male,47,Manager,2019-08-10 00:00:00,7,Master,2,7200,56,16,16,1,47,11,40,0,1.09,True,2023-06-08
48454,IT,Female,29,Engineer,2018-04-15 00:00:00,6,Bachelor,3,7800,48,18,1,12,68,15,7,1,2.68,False,
48455,Finance,Male,50,Technician,2017-06-28 00:00:00,7,Bachelor,3,4550,40,25,17,6,70,19,54,1,2.49,False,
48456,HR,Male,58,Analyst,2021-02-25 00:00:00,6,Master,2,4800,60,47,9,10,41,8,61,2,1.64,True,2023-05-24
48457,Engineering,Male,47,Specialist,2018-06-15 00:00:00,9,Master,2,5400,41,38,22,1,64,14,82,0,2.33,True,2020-10-29
48458,Finance,Male,49,Manager,2017-08-12 00:00:00,1,High School,4,8400,57,30,7,2,55,12,92,2,2.71,False,
48459,Sales,Female,30,Specialist,2022-12-23 00:00:00,2,Bachelor,1,4950,33,45,16,2,36,13,49,1,2.61,True,2022-02-18
48459,Sales,Female,30,Specialist,2019-12-12 00:00:00,2,Bachelor,1,4950,33,45,16,2,75,13,49,1,2.61,False,
48460,HR,Female,58,Analyst,2022-03-19 00:00:00,5,High School,2,4800,39,31,29,9,76,15,15,2,3.51,False,
48460,HR,Female,58,Analyst,2022-07-27 00:00:00,5,High School,2,4800,39,31,29,9,70,15,15,2,3.51,True,2023-05-07
48461,Marketing,Female,60,Engineer,2020-08-14 00:00:00,2,Bachelor,3,7800,37,22,19,5,58,12,17,2,3.92,False,
48463,Legal,Male,29,Engineer,2020-05-30 00:00:00,8,Bachelor,4,8400,49,49,15,8,49,17,72,1,2.03,True,2022-01-23
48463,Legal,Male,29,Engineer,2016-09-01 00:00:00,8,Bachelor,4,8400,49,49,15,8,63,17,72,1,2.03,False,
48465,IT,Male,54,Developer,2016-11-27 00:00:00,5,High School,3,6500,52,24,7,14,60,6,85,1,4.16,False,
48466,Engineering,Male,43,Developer,2016-08-22 00:00:00,7,Bachelor,2,6000,38,11,20,11,59,7,34,2,3.87,False,
48467,Legal,Female,49,Consultant,2019-08-15 00:00:00,1,Bachelor,3,7150,53,41,14,2,80,11,34,1,2.01,False,
48467,Legal,Female,49,Consultant,2015-02-05 00:00:00,1,Bachelor,3,7150,53,41,14,2,59,11,34,1,2.01,True,2019-07-07
48469,IT,Male,39,Specialist,2022-03-21 00:00:00,8,High School,2,5400,45,21,4,10,71,13,64,2,2.7,False,
48470,Operations,Male,40,Consultant,2015-11-19 00:00:00,3,Bachelor,3,7150,60,40,14,11,79,5,34,1,4.46,False,
48471,Sales,Male,22,Consultant,2017-03-22 00:00:00,5,Bachelor,5,8250,48,18,4,4,67,2,83,0,4.89,False,
48472,IT,Male,36,Developer,2022-07-29 00:00:00,6,Master,2,6000,43,1,7,11,51,12,1,2,1.04,False,
48473,Customer Support,Male,51,Specialist,2017-01-15 00:00:00,6,PhD,1,4950,40,29,13,8,69,1,26,2,1.29,True,2019-05-26
48475,IT,Male,56,Analyst,2017-07-26 00:00:00,1,High School,4,5600,51,27,11,11,51,14,82,2,3.57,False,
48476,Finance,Male,53,Manager,2015-04-09 00:00:00,9,High School,1,6600,58,38,5,6,51,12,60,1,4.73,False,
48476,Finance,Male,53,Manager,2019-01-22 00:00:00,9,High School,1,6600,58,38,5,6,54,12,60,1,4.73,True,2022-05-26
48478,Customer Support,Female,40,Manager,2016-05-05 00:00:00,1,Master,1,6600,37,22,12,1,72,13,4,1,1.6,False,
48478,Customer Support,Female,40,Manager,2017-04-05 00:00:00,1,Master,1,6600,37,22,12,1,35,13,4,1,1.6,True,2024-10-11
48479,HR,Male,59,Developer,2018-09-27 00:00:00,9,Master,4,7000,36,8,23,4,44,1,49,1,2.21,False,
48482,Marketing,Female,50,Developer,2014-09-09 00:00:00,1,High School,4,7000,47,14,6,11,61,19,22,0,4.36,False,
48483,Operations,Female,36,Analyst,2021-10-21 00:00:00,7,High School,1,4400,60,43,2,6,30,18,29,1,2.17,True,2018-08-14
48484,Operations,Female,31,Technician,2017-02-02 00:00:00,5,Bachelor,3,4550,49,48,13,0,40,1,73,2,4.67,False,
48484,Operations,Female,31,Technician,2019-12-27 00:00:00,5,Bachelor,3,4550,49,48,13,0,51,1,73,2,4.67,True,2020-09-27
48485,Operations,Female,56,Engineer,2017-04-14 00:00:00,1,Master,1,6600,56,9,21,10,45,17,85,2,4.36,True,2021-12-25
48486,Operations,Female,25,Consultant,2016-03-27 00:00:00,1,High School,5,8250,55,28,24,10,33,3,55,0,4.28,True,2024-06-25
48486,Operations,Female,25,Consultant,2024-05-29 00:00:00,1,High School,5,8250,55,28,24,10,74,3,55,0,4.28,False,
48487,Legal,Female,28,Manager,2015-02-22 00:00:00,8,High School,5,9000,30,7,14,3,63,14,68,0,1.97,False,
48488,Marketing,Female,32,Technician,2022-04-19 00:00:00,1,High School,5,5250,30,39,24,10,58,18,53,0,2.3,True,2018-07-30
48489,Marketing,Female,46,Consultant,2021-11-17 00:00:00,5,High School,1,6050,46,37,6,5,41,13,66,0,1.71,False,
48489,Marketing,Female,46,Consultant,2017-06-25 00:00:00,5,High School,1,6050,46,37,6,5,67,13,66,0,1.71,True,2019-03-05
48490,Sales,Male,33,Engineer,2023-02-12 00:00:00,7,Bachelor,3,7800,45,35,5,14,54,12,33,0,4.02,False,
48492,IT,Male,38,Analyst,2022-09-02 00:00:00,7,High School,2,4800,42,16,9,6,79,7,31,1,4.13,False,
48493,Engineering,Male,28,Developer,2019-11-03 00:00:00,7,Master,4,7000,48,46,14,12,72,7,3,0,4.87,False,
48495,Customer Support,Male,46,Developer,2019-11-23 00:00:00,8,Bachelor,4,7000,54,45,13,11,47,2,49,1,3.6,False,
48496,Legal,Male,54,Analyst,2023-01-16 00:00:00,1,High School,1,4400,60,4,22,12,57,13,87,2,3.79,True,2023-04-16
48497,Marketing,Male,33,Specialist,2017-03-29 00:00:00,4,Bachelor,1,4950,54,17,26,8,51,16,82,2,1.84,True,2020-10-25
48498,HR,Male,51,Technician,2016-10-12 00:00:00,5,Bachelor,5,5250,41,12,15,7,69,4,45,0,1.7,False,
48498,HR,Male,51,Technician,2020-02-19 00:00:00,5,Bachelor,5,5250,41,12,15,7,37,4,45,0,1.7,True,2019-04-21
48500,Sales,Female,50,Technician,2022-05-01 00:00:00,0,High School,2,4200,36,42,23,14,61,8,59,0,1.29,True,2021-08-07
48501,Marketing,Female,45,Analyst,2016-08-25 00:00:00,8,High School,1,4400,53,46,1,6,62,7,4,0,3.46,True,2022-11-07
48502,IT,Male,35,Specialist,2019-03-28 00:00:00,6,Bachelor,4,6300,33,48,17,11,56,9,93,1,3.63,False,
48503,Finance,Male,43,Developer,2015-10-10 00:00:00,6,High School,1,5500,47,25,3,4,42,11,76,1,2.64,True,2019-09-07
48504,Marketing,Male,40,Technician,2018-12-31 00:00:00,9,Bachelor,3,4550,34,38,12,12,71,17,47,0,4.21,False,
48505,Engineering,Male,33,Manager,2021-05-02 00:00:00,8,Bachelor,5,9000,52,26,2,11,72,18,77,0,4.13,False,
48506,Engineering,Male,34,Analyst,2023-10-16 00:00:00,8,Bachelor,2,4800,60,20,7,0,56,5,79,0,3.91,True,2023-01-20
48508,Finance,Female,24,Developer,2021-01-15 00:00:00,0,Bachelor,3,6500,48,41,21,11,59,5,93,2,3.51,False,
48510,Marketing,Male,28,Technician,2019-11-18 00:00:00,6,High School,3,4550,33,12,17,10,56,18,28,1,1.64,False,
48511,Engineering,Female,24,Manager,2023-05-08 00:00:00,2,Bachelor,4,8400,54,30,14,7,56,2,46,2,2.62,False,
48512,Sales,Female,47,Technician,2018-01-25 00:00:00,6,Master,5,5250,57,4,2,9,54,14,94,2,1.95,True,2021-03-18
48513,Engineering,Male,38,Consultant,2019-10-26 00:00:00,3,High School,1,6050,57,35,14,11,67,12,29,1,4.33,False,
48513,Engineering,Male,38,Consultant,2023-05-29 00:00:00,3,High School,1,6050,57,35,14,11,47,12,29,1,4.33,True,2020-11-29
48514,Sales,Other,45,Specialist,2024-02-02 00:00:00,3,PhD,5,6750,40,48,18,4,50,6,31,1,2.89,False,
48515,IT,Male,39,Specialist,2018-08-16 00:00:00,6,High School,4,6300,56,12,8,4,61,1,85,0,4.57,False,
48516,Finance,Male,50,Developer,2017-09-26 00:00:00,3,Bachelor,5,7500,48,14,11,2,67,1,26,0,3.38,False,
48518,Customer Support,Female,40,Technician,2015-02-07 00:00:00,2,Bachelor,2,4200,43,23,19,4,47,8,57,0,3.2,True,2021-12-20
48519,Engineering,Female,52,Specialist,2024-02-03 00:00:00,7,Bachelor,2,5400,54,48,4,5,42,9,1,2,2.61,True,2024-12-18
